Code,Long code,Experiment code,Compound code,Smiles,Centroid res,Downloaded,ConformerSites alias,ConformerSites upload name,CanonSites alias,CanonSites upload name,CrystalformSites alias,CrystalformSites upload name,Quatassemblies alias,Quatassemblies upload name,Crystalforms alias,Crystalforms upload name,[Other] phosphate-binding site,[Other] ignore,[Other] subsite1,[Other] New
c0289a,CHIKV_MacB-x0289_C_401_v1,CHIKV_MacB-x0289,Z104492884,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0620a,CHIKV_MacB-x0620_C_401_v1,CHIKV_MacB-x0620,Z26333434,N#Cc1ccc(Cn2cnc3ccccc32)cc1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0553a,CHIKV_MacB-x0553_A_401_v1,CHIKV_MacB-x0553,Z2033637875,Cc1nsc(N(C)CC(N)=O)c1C#N,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0553b,CHIKV_MacB-x0553_B_304_v1,CHIKV_MacB-x0553,Z2033637875,Cc1nsc(N(C)CC(N)=O)c1C#N,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0270a,CHIKV_MacB-x0270_A_304_v1,CHIKV_MacB-x0270,Z100643660,CNC(=O)c1cn(C)c2ccccc12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0281a,CHIKV_MacB-x0281_C_304_v1,CHIKV_MacB-x0281,Z1041785508,c1csc(-c2nnc[nH]2)n1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0294b,CHIKV_MacB-x0294_A_501_v1,CHIKV_MacB-x0294,Z1079168976,N#CCc1nccn1CC(F)(F)F,CHIKV_MacB-x0294/A/73/A_v1,True,8a - c0294+A+501,8a - CHIKV_MacB-x0294+A+501,8 - c0294+A+501+1,8 - CHIKV_MacB-x0294+A+501+1,F1h - c0294/A/501,F1h - CHIKV_MacB-x0294/A/501/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0294a,CHIKV_MacB-x0294_A_401_v1,CHIKV_MacB-x0294,Z1079168976,N#CCc1nccn1CC(F)(F)F,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0294c,CHIKV_MacB-x0294_B_304_v1,CHIKV_MacB-x0294,Z1079168976,N#CCc1nccn1CC(F)(F)F,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0295a,CHIKV_MacB-x0295_A_401_v1,CHIKV_MacB-x0295,Z1079512010,Cc1cc(Cn2nc(C)ccc2=O)on1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0300a,CHIKV_MacB-x0300_A_401_v1,CHIKV_MacB-x0300,Z1102357527,O=C1CC[C@@H](NC(=O)c2cscn2)CN1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0300b,CHIKV_MacB-x0300_C_304_v1,CHIKV_MacB-x0300,Z1102357527,O=C1CC[C@H](NC(=O)c2cscn2)CN1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0305a,CHIKV_MacB-x0305_C_304_v1,CHIKV_MacB-x0305,Z1129283193,CC(=O)Nc1cnccc1C,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0312a,CHIKV_MacB-x0312_A_304_v1,CHIKV_MacB-x0312,Z1148165337,CN(C)C(=O)Cn1ncc2ccccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0312b,CHIKV_MacB-x0312_C_401_v1,CHIKV_MacB-x0312,Z1148165337,CN(C)C(=O)Cn1ncc2ccccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0312c,CHIKV_MacB-x0312_D_401_v1,CHIKV_MacB-x0312,Z1148165337,CN(C)C(=O)Cn1ncc2ccccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0314a,CHIKV_MacB-x0314_B_401_v1,CHIKV_MacB-x0314,Z1154747269,O=c1ccncn1CCO,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0314b,CHIKV_MacB-x0314_C_304_v1,CHIKV_MacB-x0314,Z1154747269,O=c1ccncn1CCO,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0314c,CHIKV_MacB-x0314_D_401_v1,CHIKV_MacB-x0314,Z1154747269,O=c1ccncn1CCO,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0316a,CHIKV_MacB-x0316_C_304_v1,CHIKV_MacB-x0316,Z1162778919,CCc1nc(Cn2ccccc2=O)no1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0317a,CHIKV_MacB-x0317_C_401_v1,CHIKV_MacB-x0317,Z1165350851,Cc1[nH][nH]c(=O)c1CCO,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0353a,CHIKV_MacB-x0353_A_304_v1,CHIKV_MacB-x0353,Z1216833237,CNc1nccc2ccccc12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0353b,CHIKV_MacB-x0353_B_304_v1,CHIKV_MacB-x0353,Z1216833237,CNc1nccc2ccccc12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0394a,CHIKV_MacB-x0394_D_304_v1,CHIKV_MacB-x0394,Z1262633486,Cn1cc(C(N)=O)c(C(F)F)n1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0398a,CHIKV_MacB-x0398_C_401_v1,CHIKV_MacB-x0398,Z1267773765,CN[C@H]1CCN(c2ccccc2F)C1=O,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0585a,CHIKV_MacB-x0585_B_308_v1,CHIKV_MacB-x0585,Z228586974,O=C(c1cccc(F)c1)N1CCNCC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0585b,CHIKV_MacB-x0585_C_401_v1,CHIKV_MacB-x0585,Z228586974,O=C(c1cccc(F)c1)N1CCNCC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0585c,CHIKV_MacB-x0585_D_306_v1,CHIKV_MacB-x0585,Z228586974,O=C(c1cccc(F)c1)N1CCNCC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399a,CHIKV_MacB-x0399_A_401_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399b,CHIKV_MacB-x0399_A_402_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399c,CHIKV_MacB-x0399_B_401_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399d,CHIKV_MacB-x0399_B_402_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399e,CHIKV_MacB-x0399_C_308_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399f,CHIKV_MacB-x0399_C_309_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0399g,CHIKV_MacB-x0399_D_304_v1,CHIKV_MacB-x0399,Z1267800292,CNC(=O)c1cccc2cc[nH]c12,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0404a,CHIKV_MacB-x0404_A_401_v1,CHIKV_MacB-x0404,Z1270393711,COCc1cc(C(N)=O)no1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0404b,CHIKV_MacB-x0404_C_304_v1,CHIKV_MacB-x0404,Z1270393711,COCc1cc(C(N)=O)no1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0406a,CHIKV_MacB-x0406_A_401_v1,CHIKV_MacB-x0406,Z1272494722,Cc1nsc(N[C@@H]2CCC[C@H]2CO)n1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0406b,CHIKV_MacB-x0406_B_304_v1,CHIKV_MacB-x0406,Z1272494722,Cc1nsc(N[C@@H]2CCC[C@H]2CO)n1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0436a,CHIKV_MacB-x0436_A_401_v1,CHIKV_MacB-x0436,Z1400796579,O=C1NCCN[C@@H]1CC1CCCCC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0436b,CHIKV_MacB-x0436_C_304_v1,CHIKV_MacB-x0436,Z1400796579,O=C1NCCN[C@H]1CC1CCCCC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0441a,CHIKV_MacB-x0441_D_401_v1,CHIKV_MacB-x0441,Z1416571195,NC(=O)c1ccnc(NC2CC=CC2)c1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0477a,CHIKV_MacB-x0477_A_401_v1,CHIKV_MacB-x0477,Z1562205518,NC(=O)c1cnn(CCO)c1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0477b,CHIKV_MacB-x0477_D_401_v1,CHIKV_MacB-x0477,Z1562205518,NC(=O)c1cnn(CCO)c1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0505a,CHIKV_MacB-x0505_A_401_v1,CHIKV_MacB-x0505,Z1730522163,CC(=O)N1C[C@@H](C)Oc2c(F)cccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0505b,CHIKV_MacB-x0505_B_401_v1,CHIKV_MacB-x0505,Z1730522163,CC(=O)N1C[C@H](C)Oc2c(F)cccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0505c,CHIKV_MacB-x0505_C_401_v1,CHIKV_MacB-x0505,Z1730522163,CC(=O)N1C[C@@H](C)Oc2c(F)cccc21,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0522a,CHIKV_MacB-x0522_A_401_v1,CHIKV_MacB-x0522,Z184825330,CCOc1ncccc1C(=O)N(C)C,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0522b,CHIKV_MacB-x0522_B_401_v1,CHIKV_MacB-x0522,Z184825330,CCOc1ncccc1C(=O)N(C)C,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0522c,CHIKV_MacB-x0522_D_306_v1,CHIKV_MacB-x0522,Z184825330,CCOc1ncccc1C(=O)N(C)C,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0540a,CHIKV_MacB-x0540_C_401_v1,CHIKV_MacB-x0540,Z19755216,CN(C)C(=O)COc1cccc(F)c1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0543a,CHIKV_MacB-x0543_A_304_v1,CHIKV_MacB-x0543,Z198194396,NC(=O)N1CCN(C(=O)c2ccco2)CC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0543b,CHIKV_MacB-x0543_B_308_v1,CHIKV_MacB-x0543,Z198194396,NC(=O)N1CCN(C(=O)c2ccco2)CC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
c0543c,CHIKV_MacB-x0543_C_401_v1,CHIKV_MacB-x0543,Z198194396,NC(=O)N1CCN(C(=O)c2ccco2)CC1,CHIKV_MacB-x0300/A/143/A_v1,True,1a - c0300+A+401,1a - CHIKV_MacB-x0300+A+401,1 - c0300+A+401+1,1 - CHIKV_MacB-x0300+A+401+1,F1a - c0270/A/304,F1a - CHIKV_MacB-x0270/A/304/1,A1 - monomer,A1 - monomer,F1 - P31-4fold-NCS,F1 - P31-4fold-NCS,False,False,False,True
