id,smiles
8086,CCCCn1ncc(Cl)c1C(=O)OCC
8088,CCOC(=O)c1c2c(nn1C)CCNC2
8090,CCOC(=O)c1cc(C(C)(C)C)nn1C
8092,CCOC(=O)c1cc(C(F)(F)F)nn1C
8094,CCOC(=O)c1cc(N)nn1C(C)CC
8096,CCCCn1ncc(Br)c1C(=O)OCC
8098,CCOC(=O)c1c2c(nn1C)CCCC2
8100,CCOC(=O)c1c2ccccc2nn1C
8102,COC(=O)c1cc2n(n1)CC(C)OC2=O
8104,CCOC(=O)c1cc([N+](=O)[O-])nn1CC
8106,CCOC(=O)c1c(I)cnn1CC(F)F
8108,CCOC(=O)c1cc(C(=O)O)nn1CC
