hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
6089,Oc1ccc(C2CCCCN2)cn1,QNDORELUHPRNQW-UHFFFAOYSA-N,3.0,20.0,EUR,201.0,5,Enamine,In stock,EN300-6491452,Oc1ccc(C2CCCCN2)cn1,0.95,3,3,"[1455, 1486, 1949]","[6090, 6125, 6616]",Amidation,[653]
4579,NC(=O)c1cc(Cl)c(C(=O)O)c(Cl)c1,GZEFMEJEXQAEQT-UHFFFAOYSA-N,20.0,20.0,EUR,328.0,5,Enamine,In stock,EN300-26930243,NC(=O)c1cc(Cl)c(C(=O)O)c(Cl)c1,0.95,20,20,"[4061, 4396, 4504, 4517, 5186, 5229, 5230, 5369, 5384, 5563, 5565, 5756, 5778, 5785, 5938, 6053, 6094, 6350, 6352, 6508]","[9465, 9915, 10023, 10036, 11222, 11265, 11266, 11406, 11421, 11602, 11604, 11849, 11885, 11892, 12156, 12272, 12313, 12658, 12660, 12827]",Amidation,[2944]
10782,Nc1ccc([N+](=O)[O-])cc1,TYMLOMAKGOJONV-UHFFFAOYSA-N,2.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-33571,Nc1ccc([N+](=O)[O-])cc1,0.95,2,2,"[6053, 58251]","[12272, 71830]",Amidation,"[2919, 2944]"
40491,CC1(C)OB(c2ccn(CC(F)F)n2)OC1(C)C,ZTUHHNUHOMRYFN-UHFFFAOYSA-N,1.0,20.0,EUR,144.0,5,Enamine,In stock,EN300-3241235,CC1(C)OB(c2ccn(CC(F)F)n2)OC1(C)C,0.95,1,1,[29677],[40492],Sp2-sp2_Suzuki_coupling,[796]
35586,Nc1cc2c(cc1Br)OCCO2,RSBPTTBZKJYYLM-UHFFFAOYSA-N,20.0,20.0,EUR,44.0,5,Enamine,In stock,EN300-34186,Nc1cc2c(cc1Br)OCCO2,0.95,2,2,"[26270, 26608]","[36499, 36847]",Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[3624]
35857,COCC(=O)NOCC(N)=O,NXLGUSWGKKQSOC-UHFFFAOYSA-N,20.0,20.0,EUR,140.0,5,Enamine,In stock,EN300-7754014,COCC(=O)NOCC(N)=O,0.95,2,2,"[26144, 26608]","[36367, 36847]",Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[3624]
10228,Nc1cc(I)c(O)c(I)c1,MQGFZJCCEDLGNT-UHFFFAOYSA-N,14.0,20.0,EUR,49.0,5,Enamine,In stock,EN300-395907,Nc1cc(I)c(O)c(I)c1,0.95,5,5,"[5938, 10465, 57798, 59377, 62089]","[12156, 17510, 71377, 72969, 75646]","Buchwald-Hartwig_amination, Amidation, Ester_amidation","[2919, 2944, 3625, 3627]"
72795,COc1ccc(N)cc1C(=O)OC(C)(C)C,DGLNKYJPCLJXPU-UHFFFAOYSA-N,8.0,20.0,EUR,119.0,5,Enamine,In stock,EN300-6508555,COc1ccc(N)cc1C(=O)OC(C)(C)C,0.95,8,8,"[59214, 59276, 59277, 59377, 59410, 60240, 60243, 60245]","[72796, 72860, 72861, 72969, 73007, 73789, 73792, 73794]",Ester_amidation,[3627]
52789,CC1(C)OB(C23CC2C3)OC1(C)C,WHAZEZRBZRDWAN-UHFFFAOYSA-N,7.0,20.0,EUR,201.0,5,Enamine,In stock,EN300-26572399,CC1(C)OB(C23CC2C3)OC1(C)C,0.95,7,7,"[41080, 41514, 41534, 64954, 65022, 65023, 65108]","[52811, 53232, 53250, 78604, 78666, 78667, 78743]",Sp3-sp2_Suzuki_coupling,"[1128, 1473]"
53200,FC(F)(F)c1ccc2nc(Br)cnc2c1,KSURKDBUCANNAV-UHFFFAOYSA-N,5.0,20.0,EUR,199.0,5,Enamine,In stock,EN300-6746284,FC(F)(F)c1ccc2nc(Br)cnc2c1,0.95,5,5,"[41511, 41534, 42127, 42128, 42503]","[53230, 53250, 53815, 53816, 54183]",Sp3-sp2_Suzuki_coupling,[1473]
